combination,attr1_name,attr1_val,attr2_name,attr2_val,attr3_name,attr3_val,attr4_name,attr4_val,attr5_name,attr5_val,pokemon,pokeapi_name_fixed
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,4,humanoid,5,cuteness,5,coolness,2,beauty,4,standard Lilligant,lilligant
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,1,cuteness,1,coolness,3,beauty,2,Blue-Stripe Basculin,basculin-blue-striped
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,1,cuteness,1,coolness,2,beauty,2,Red-Stripe Basculin,basculin-red-striped
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,2,cuteness,2,coolness,3,beauty,2,White-Stripe Basculin,basculin-white-striped
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,2,cuteness,5,coolness,5,beauty,2,Sandile,sandile
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,5,cuteness,3,coolness,5,beauty,2,Krokorok,krokorok
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,5,cuteness,2,coolness,5,beauty,4,Krookodile,krookodile
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,3,humanoid,4,cuteness,5,coolness,3,beauty,2,Galarian Darumaka,darumaka-galar
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,4,humanoid,4,cuteness,5,coolness,2,beauty,2,standard Darumaka,darumaka
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,3,cuteness,3,coolness,3,beauty,2,Galarian Darmanitan Zen Mode,darmanitan-galar-zen
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,4,humanoid,4,cuteness,3,coolness,3,beauty,2,Galarian Darmanitan Standard Mode,darmanitan-galar-standard
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,3,humanoid,5,cuteness,1,coolness,1,beauty,4,standard Darmanitan Zen Mode,darmanitan-zen
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,3,humanoid,3,cuteness,2,coolness,4,beauty,2,standard Darmanitan Standard Mode,darmanitan-standard
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,5,cuteness,4,coolness,2,beauty,4,Maractus,maractus
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,2,cuteness,5,coolness,4,beauty,2,Dwebble,dwebble
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,1,cuteness,3,coolness,4,beauty,2,Crustle,crustle
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,5,cuteness,4,coolness,3,beauty,2,Scraggy,scraggy
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,5,cuteness,3,coolness,4,beauty,2,Scrafty,scrafty
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,1,cuteness,2,coolness,2,beauty,4,Sigilyph,sigilyph
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,3,cuteness,4,coolness,3,beauty,2,Galarian Yamask,yamask-galar
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,4,cuteness,5,coolness,3,beauty,2,standard Yamask,yamask
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,4,cuteness,1,coolness,2,beauty,4,Cofagrigus,cofagrigus
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,3,cuteness,3,coolness,4,beauty,2,Tirtouga,tirtouga
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,4,cuteness,1,coolness,4,beauty,2,Carracosta,carracosta
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,3,cuteness,5,coolness,4,beauty,2,Archen,archen
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,3,cuteness,2,coolness,3,beauty,4,Archeops,archeops
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,3,humanoid,3,cuteness,4,coolness,1,beauty,2,Trubbish,trubbish
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,3,cuteness,1,coolness,1,beauty,2,Gigantamax Garbodor,garbodor-gmax
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,4,humanoid,3,cuteness,2,coolness,2,beauty,2,standard Garbodor,garbodor
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,4,humanoid,1,cuteness,5,coolness,5,beauty,4,Hisuian Zorua,zorua-hisui
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,2,cuteness,5,coolness,5,beauty,4,standard Zorua,zorua
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,4,cuteness,3,coolness,5,beauty,4,Hisuian Zoroark,zoroark-hisui
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,4,humanoid,4,cuteness,3,coolness,5,beauty,4,standard Zoroark,zoroark
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,4,cuteness,5,coolness,2,beauty,4,Minccino,minccino
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,4,cuteness,5,coolness,2,beauty,4,Cinccino,cinccino
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,3,humanoid,5,cuteness,4,coolness,1,beauty,2,Gothita,gothita
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,3,humanoid,5,cuteness,3,coolness,2,beauty,4,Gothorita,gothorita
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,3,humanoid,5,cuteness,2,coolness,2,beauty,4,Gothitelle,gothitelle
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,2,cuteness,5,coolness,2,beauty,2,Solosis,solosis
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,3,cuteness,5,coolness,2,beauty,2,Duosion,duosion
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,4,cuteness,5,coolness,5,beauty,2,Reuniclus,reuniclus
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,2,cuteness,3,coolness,1,beauty,4,Ducklett,ducklett
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,3,cuteness,2,coolness,2,beauty,4,Swanna,swanna
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,4,cuteness,5,coolness,1,beauty,2,Vanillite,vanillite
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,2,cuteness,3,coolness,1,beauty,2,Vanillish,vanillish
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,1,cuteness,4,coolness,1,beauty,2,Vanilluxe,vanilluxe
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,1,cuteness,5,coolness,2,beauty,4,Autumn Deerling,deerling-autumn
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,2,cuteness,5,coolness,1,beauty,4,Spring Deerling,deerling-spring
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,1,cuteness,5,coolness,1,beauty,4,Summer Deerling,deerling-summer
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,3,cuteness,4,coolness,1,beauty,4,Winter Deerling,deerling-winter
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,3,humanoid,1,cuteness,3,coolness,3,beauty,4,Autumn Sawsbuck,sawsbuck-autumn
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,2,cuteness,3,coolness,3,beauty,4,Spring Sawsbuck,sawsbuck-spring
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,1,cuteness,3,coolness,3,beauty,4,Summer Sawsbuck,sawsbuck-summer
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,1,cuteness,3,coolness,4,beauty,4,Winter Sawsbuck,sawsbuck-winter
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,5,cuteness,5,coolness,4,beauty,4,Emolga,emolga
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,3,cuteness,3,coolness,2,beauty,2,Karrablast,karrablast
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,4,humanoid,4,cuteness,1,coolness,2,beauty,4,Escavalier,escavalier
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,3,cuteness,5,coolness,1,beauty,2,Foongus,foongus
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,4,cuteness,1,coolness,1,beauty,2,Amoonguss,amoonguss
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,3,humanoid,4,cuteness,3,coolness,1,beauty,4,Female Frillish,frillish-female
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,4,humanoid,4,cuteness,3,coolness,2,beauty,4,Male Frillish,frillish-male
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,4,humanoid,3,cuteness,2,coolness,1,beauty,4,Female Jellicent,jellicent-female
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,4,humanoid,4,cuteness,2,coolness,1,beauty,4,Male Jellicent,jellicent-male
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,2,cuteness,2,coolness,1,beauty,4,Alomomola,alomomola
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,1,cuteness,5,coolness,5,beauty,2,Joltik,joltik
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,2,cuteness,4,coolness,5,beauty,4,Galvantula,galvantula
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,1,cuteness,1,coolness,1,beauty,4,Ferroseed,ferroseed
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,4,humanoid,1,cuteness,1,coolness,3,beauty,2,Ferrothorn,ferrothorn
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,3,cuteness,3,coolness,1,beauty,2,Klink,klink
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,3,humanoid,1,cuteness,2,coolness,2,beauty,2,Klang,klang
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,3,humanoid,1,cuteness,1,coolness,1,beauty,4,Klinklang,klinklang
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,3,cuteness,5,coolness,1,beauty,2,Tynamo,tynamo
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,1,cuteness,1,coolness,2,beauty,2,Eelektrik,eelektrik
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,3,humanoid,2,cuteness,2,coolness,4,beauty,2,Eelektross,eelektross
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,5,cuteness,4,coolness,3,beauty,2,Elgyem,elgyem
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,5,cuteness,3,coolness,3,beauty,2,Beheeyem,beheeyem
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,4,humanoid,3,cuteness,5,coolness,3,beauty,4,Litwick,litwick
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,4,humanoid,3,cuteness,4,coolness,3,beauty,4,Lampent,lampent
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,1,cuteness,3,coolness,4,beauty,4,Chandelure,chandelure
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,4,humanoid,3,cuteness,5,coolness,4,beauty,2,Axew,axew
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,4,humanoid,4,cuteness,4,coolness,5,beauty,2,Fraxure,fraxure
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,3,humanoid,4,cuteness,1,coolness,5,beauty,4,Haxorus,haxorus
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,5,cuteness,5,coolness,1,beauty,2,Cubchoo,cubchoo
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,4,cuteness,2,coolness,4,beauty,2,Beartic,beartic
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,4,humanoid,1,cuteness,1,coolness,1,beauty,4,Cryogonal,cryogonal
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,3,humanoid,2,cuteness,3,coolness,2,beauty,2,Shelmet,shelmet
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,4,cuteness,1,coolness,5,beauty,2,Accelgor,accelgor
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,3,humanoid,1,cuteness,1,coolness,1,beauty,2,Galarian Stunfisk,stunfisk-galar
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,1,cuteness,2,coolness,1,beauty,2,standard Stunfisk,stunfisk
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,5,cuteness,4,coolness,4,beauty,4,Mienfoo,mienfoo
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,3,humanoid,4,cuteness,3,coolness,4,beauty,4,Mienshao,mienshao
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,4,humanoid,3,cuteness,2,coolness,4,beauty,2,Druddigon,druddigon
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,5,cuteness,5,coolness,4,beauty,2,Golett,golett
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,5,cuteness,3,coolness,5,beauty,2,Golurk,golurk
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,3,humanoid,5,cuteness,4,coolness,4,beauty,2,Pawniard,pawniard
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,3,humanoid,5,cuteness,1,coolness,5,beauty,4,Bisharp,bisharp
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,2,cuteness,2,coolness,4,beauty,2,Bouffalant,bouffalant
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,3,cuteness,5,coolness,4,beauty,2,Rufflet,rufflet
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,3,humanoid,1,cuteness,2,coolness,4,beauty,4,Hisuian Braviary,braviary-hisui
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,1,cuteness,2,coolness,5,beauty,4,standard Braviary,braviary
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,4,cuteness,2,coolness,1,beauty,2,Vullaby,vullaby
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,4,cuteness,1,coolness,3,beauty,2,Mandibuzz,mandibuzz
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,3,humanoid,4,cuteness,1,coolness,1,beauty,4,Heatmor,heatmor
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,2,cuteness,2,coolness,4,beauty,2,Durant,durant
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,4,humanoid,2,cuteness,5,coolness,4,beauty,2,Deino,deino
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,1,cuteness,4,coolness,4,beauty,2,Zweilous,zweilous
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,2,cuteness,2,coolness,5,beauty,2,Hydreigon,hydreigon
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,3,humanoid,2,cuteness,4,coolness,4,beauty,2,Larvesta,larvesta
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,3,humanoid,2,cuteness,3,coolness,5,beauty,4,Volcarona,volcarona
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,3,humanoid,3,cuteness,1,coolness,3,beauty,4,Cobalion,cobalion
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,4,cuteness,1,coolness,2,beauty,4,Terrakion,terrakion
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,4,humanoid,3,cuteness,3,coolness,3,beauty,4,Virizion,virizion
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,4,cuteness,1,coolness,1,beauty,2,Therian Tornadus,tornadus-therian
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,5,cuteness,1,coolness,2,beauty,2,Incarnate Tornadus,tornadus-incarnate
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,4,cuteness,1,coolness,3,beauty,2,Therian Thundurus,thundurus-therian
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,5,cuteness,1,coolness,3,beauty,2,Incarnate Thundurus,thundurus-incarnate
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,3,cuteness,3,coolness,5,beauty,4,Reshiram,reshiram
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,4,cuteness,2,coolness,5,beauty,4,Zekrom,zekrom
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,3,cuteness,1,coolness,3,beauty,2,Therian Landorus,landorus-therian
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,4,humanoid,5,cuteness,1,coolness,3,beauty,2,Incarnate Landorus,landorus-incarnate
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,3,cuteness,1,coolness,5,beauty,2,Black Kyurem,kyurem-black
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,3,cuteness,1,coolness,4,beauty,4,White Kyurem,kyurem-white
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,2,cuteness,1,coolness,5,beauty,2,standard Kyurem,kyurem
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,2,cuteness,4,coolness,3,beauty,4,Resolute Keldeo,keldeo-resolute
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,4,humanoid,2,cuteness,3,coolness,2,beauty,4,standard Keldeo,keldeo-ordinary
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,4,humanoid,5,cuteness,4,coolness,2,beauty,4,Pirouette Meloetta,meloetta-pirouette
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,4,humanoid,5,cuteness,5,coolness,3,beauty,4,Aria Meloetta,meloetta-aria
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,4,humanoid,4,cuteness,1,coolness,4,beauty,4,Genesect,genesect
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,5,cuteness,5,coolness,3,beauty,2,Chespin,chespin
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,4,cuteness,3,coolness,1,beauty,2,Quilladin,quilladin
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,3,humanoid,5,cuteness,3,coolness,4,beauty,2,Chesnaught,chesnaught
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,4,cuteness,5,coolness,5,beauty,4,Fennekin,fennekin
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,4,humanoid,5,cuteness,5,coolness,4,beauty,4,Braixen,braixen
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,5,cuteness,3,coolness,3,beauty,4,Delphox,delphox
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,5,cuteness,5,coolness,5,beauty,2,Froakie,froakie
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,5,cuteness,3,coolness,4,beauty,4,Frogadier,frogadier
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,3,humanoid,5,cuteness,2,coolness,3,beauty,4,Ash Greninja,greninja-ash
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,3,humanoid,5,cuteness,3,coolness,5,beauty,4,standard Greninja,greninja
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,4,cuteness,5,coolness,2,beauty,2,Bunnelby,bunnelby
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,5,cuteness,1,coolness,1,beauty,2,Diggersby,diggersby
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,2,cuteness,4,coolness,3,beauty,4,Fletchling,fletchling
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,2,cuteness,4,coolness,5,beauty,4,Fletchinder,fletchinder
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,2,cuteness,3,coolness,5,beauty,4,Talonflame,talonflame
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,1,cuteness,4,coolness,1,beauty,2,Scatterbug,scatterbug-meadow
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,3,cuteness,3,coolness,1,beauty,4,Spewpa,spewpa-meadow
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,3,cuteness,4,coolness,3,beauty,4,Vivillon,vivillon-meadow
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,3,cuteness,5,coolness,2,beauty,2,Litleo,litleo
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,2,cuteness,2,coolness,3,beauty,4,Female Pyroar,pyroar-female
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,1,cuteness,2,coolness,3,beauty,4,Male Pyroar,pyroar-male
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,4,cuteness,5,coolness,1,beauty,4,Flabébé,flabebe-red
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,4,cuteness,5,coolness,2,beauty,4,Floette,floette-red
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,5,humanoid,5,cuteness,3,coolness,2,beauty,4,Florges,florges-red
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,3,cuteness,5,coolness,2,beauty,4,Skiddo,skiddo
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,3,cuteness,3,coolness,5,beauty,4,Gogoat,gogoat
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,5,cuteness,4,coolness,4,beauty,4,Pancham,pancham
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,5,cuteness,2,coolness,5,beauty,2,Pangoro,pangoro
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,3,cuteness,2,coolness,1,beauty,4,Dandy Furfrou,furfrou-dandy
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,2,cuteness,3,coolness,2,beauty,4,Debutante Furfrou,furfrou-debutante
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,1,cuteness,2,coolness,1,beauty,4,Diamond Furfrou,furfrou-diamond
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,1,humanoid,3,cuteness,3,coolness,2,beauty,4,Heart Furfrou,furfrou-heart
fantasy + humanoid + cuteness + coolness -> beauty,fantasy,2,humanoid,3,cuteness,2,coolness,2,beauty,4,Kabuki Furfrou,furfrou-kabuki
